x_centroid,y_centroid,brightness,RA_deg,DEC_deg,magnitude
728.971869772056,6586.84979607765,3736752,214.9572798987842,-47.88601101876381,6.662103411376085
2705.69141472812,3625.60476379865,3670336,214.9680353289789,-47.91262838560439,6.055478013003533
4301.07277208962,2621.26630232485,3665792,214.96161636025047,-47.913455025214006,5.736716631294213
7136.22593290546,7462.0350885393,3660608,214.95154880245394,-47.89446615522882,8.499166728436363
5496.35305946647,5796.19778444673,3653888,214.9616139560551,-47.89320427854269,4.109116983877447
9523.83400378122,3851.97914302599,3630592,214.97338036566467,-47.91422860027153,7.3189484308779456
12313.0849466058,7485.99334172751,3615056,214.9576417396089,-47.91320186817096,8.816972171067752
1505.42393647043,4972.44215397762,3599920,214.97364643655814,-47.9118178460886,6.80084091730921
1123.1410920131,4065.52238411917,3578688,214.9318025489591,-47.92244450511034,8.68411231016546
8090.23108642685,8209.08086499197,3568544,214.96621902504376,-47.91818651946484,4.261289396430119
9004.67857985566,6150.8481392483,3568000,214.95887047068237,-47.91904140766752,6.093966595370807
3723.52928021898,8944.26424557307,3563168,214.95500992649534,-47.91667797565104,5.300788954810256
5926.74720194164,8814.96443073991,3562592,214.95891760776536,-47.90934684887387,7.654104824903649
547.393473451758,5705.96773348086,3561344,214.938124310854,-47.906657852674634,8.906485452486233
7537.30784218211,4471.65089901208,3550720,214.95580328112163,-47.893494995071855,5.282650312221239
11891.6169320515,2298.30903836403,3526608,214.96157112571512,-47.91898354040739,7.270873007370373
6955.94864297692,7349.28253221496,3515040,214.97277894044743,-47.89915677601523,4.990488163798701
5530.2332198648,1382.83817066365,3490992,214.95281729781726,-47.91113988844226,6.826651272858049
8733.35762447261,8299.07156816447,3480784,214.94991506397108,-47.90949463709652,6.319662433441681
1694.27575147578,4377.39961553187,3469264,214.95298242956414,-47.902251805078336,8.860026648157685
2716.14779813462,3146.09688033907,3464208,214.967154021177,-47.92022722021562,7.042636363482333
8929.25554952184,1160.04297997937,3452656,214.9612875110966,-47.90517590253816,5.747531860434094
1599.6885007196,6030.42640801877,3451504,214.95270239796233,-47.90733547791787,4.570478924439667
4222.8150913952,5756.41467452575,3446816,214.96313267433112,-47.90407548735992,4.756234143674673
12604.3675700941,7652.34312249111,3444688,214.95897077549347,-47.90610831356092,5.126584649756175
5306.21456902375,766.67458759686,3426272,214.96768644990533,-47.88444699860089,5.2548333067014905
5081.31750650397,2818.63305928047,3415104,214.95097946906122,-47.91537739984251,8.25308028920569
7657.67415544116,7535.95693412797,3412240,214.95472337853403,-47.91430996955002,6.806113941412624
2335.36854847693,916.406739661577,3392176,214.95407891846867,-47.915231405264244,6.616954556871832
6910.0850415691,8019.4598539253,3391008,214.9433648505187,-47.914554771191604,4.573844359346087
7198.45593737822,6338.77178562634,3387456,214.96096120277065,-47.91537387127306,8.300698466747175
9162.59449974045,2460.58607434013,3382976,214.9606105527218,-47.897109834688926,7.614071516042419
11049.2406591912,6957.97722652302,3382944,214.95805113456643,-47.8947949575201,4.338341809500008
6117.47711916386,1202.98720179919,3382832,214.95565412866625,-47.91470746293749,7.539175486148843
1417.0731499554,6181.63505562627,3376000,214.9438462925795,-47.91732355573104,6.717691086713231
10136.6571505793,4036.01929107183,3365072,214.95379354677235,-47.90428584443613,4.408626728733891
4908.36997810012,6405.18981329206,3351760,214.95457285483474,-47.914522230442806,6.291503207643283
9154.37810743742,2465.3609769365,3345424,214.94997722730778,-47.90267068182244,6.423481435650235
2098.82922667914,7154.47327390818,3339360,214.95638714288333,-47.906970769791485,4.828872700816379
1226.14135480999,1273.60707295544,3335648,214.96204050856815,-47.92415744114997,8.728490735001412
10330.6284842665,3470.48380204883,3329024,214.9768618590121,-47.8935249479867,8.24987685740331
5324.89735359431,9070.85950087532,3324592,214.9597457781283,-47.89104122326904,7.3451116866455415
11574.4583761103,2558.63953003546,3312400,214.96057550390722,-47.91512788690484,6.311477805003036
2813.01933044614,615.223073272047,3289568,214.95725554084234,-47.912877015599356,6.058827707922543
4897.97622579509,4030.29212281229,3285888,214.938812287847,-47.90614134609275,7.254867335754771
6396.59566392467,7644.54146734897,3255552,214.9577348612455,-47.905655432100126,6.727159347034528
1473.03865821459,2768.34611130849,3249280,214.95860230209942,-47.90241455727327,4.311365529409428
7660.05366653907,4251.59908863115,3242368,214.98263242112486,-47.88889795461233,6.562513243851658
4928.00491866479,1136.38440665773,3230720,214.9560763903522,-47.91076947227494,8.032018086164197
6592.6635406468,579.299781915331,3227104,214.96101547342334,-47.91698297244538,6.296199387984791
10030.9879303848,2519.32950112189,3223648,214.95765288230294,-47.922793192280146,4.259782887771342
10256.2115922727,8816.04440534254,3198656,214.9463132196238,-47.91630930039942,7.9313909969201655
535.153422691838,6405.8200833698,3192240,214.96942822814515,-47.90933126972874,5.006818910679872
5027.91591412541,7603.99545060811,3190768,214.96551933032686,-47.89105442136482,5.293104174440193
2992.3750122228,8056.76137959917,3178512,214.96591031947042,-47.91417611299036,4.823531767161479
242.310276818554,6609.40154928802,3160336,214.94890612545205,-47.90676212048361,5.651075324357487
8111.14047089017,378.683676675722,3153168,214.97202794310937,-47.90916422896073,7.783757528443175
9193.25903044761,3365.2477506396,3151472,214.94398148937208,-47.89711606726552,6.5969292975196865
4543.95462903502,914.133032245963,3137968,214.963868570938,-47.88373067574126,5.024406370753563
10240.5226100588,7899.69362825018,3135776,214.9799045562581,-47.9143086877292,8.389150390760204
8692.08233217552,5201.00163983524,3123440,214.9480946367487,-47.91389439442518,8.397909274757646
7279.04765037137,2507.31564578344,3122144,214.95233702270397,-47.89855839122931,8.352892125230035
6131.44082768623,1284.35848560519,3118608,214.95899651365087,-47.902181085103734,5.193981056907696
8156.69869528688,4664.22782821136,3118032,214.95296524345883,-47.89053292674264,6.25619672090494
502.255115016661,8594.3060746317,3104464,214.94249336568933,-47.90316071814674,8.924948280704376
4297.94131733185,7003.46803290058,3101184,214.95868562974806,-47.91259292090787,7.860062381549952
7246.75613371632,8655.07186127625,3098272,214.94737696286273,-47.903093451693074,4.135837106127799
3040.20315223252,5893.36554319681,3092128,214.96273592430634,-47.89791296419417,4.32602295630246
10916.5264560618,7856.48870852732,3086368,214.94880575765765,-47.90079517818803,6.319656884061664
7637.93446381237,6509.13301382398,3082224,214.97349934405017,-47.90392725968893,8.5461010293078
7740.71035573441,4500.50640744766,3074160,214.95016746707662,-47.898333253104106,6.693508989763571
4333.89762656132,5650.9325554,3066368,214.95477938483793,-47.89730704409554,6.489062540171451
11756.6332873086,5594.52065446247,3062592,214.9661351721737,-47.89517841008962,4.527368499783153
8614.3929015661,8663.43600095156,3061264,214.94569135683565,-47.902512901124105,7.283900523621471
1695.3337771707,4392.22125781479,3060016,214.96027459934604,-47.91067118080317,8.110515803001128
3860.66183288921,5798.40381477944,3057888,214.97107142754282,-47.907532863135664,5.902100037537812
11099.3358582604,2110.87202640562,3053632,214.94192516765438,-47.89693491033491,7.8780592546266375
5497.63567243609,4979.12427401984,3051520,214.95984633858532,-47.91716935670987,8.822383269504058
1859.66555206251,7537.0289986281,3049456,214.96059882794248,-47.90531326691127,5.018832295638445
940.520654680353,1507.39994975122,3036336,214.96581822871778,-47.91293338812327,6.6166481559737065
504.707458267838,2270.82700822553,3030192,214.9456304928912,-47.90871255177065,5.435689790422877
6912.35142768477,6876.0880206655,3027216,214.94479543386916,-47.89621548137393,7.964272095169196
11339.179826971,5473.48948744177,3020832,214.96321941565617,-47.9070890093198,6.887966829405787
984.45698704401,9367.76802809117,3011728,214.96096984673233,-47.90853563451844,7.172912087751518
10458.1313245762,8729.62637827778,2999616,214.96050492850347,-47.9225985614098,7.989570798079471
9672.52983138578,2427.44985472256,2996416,214.96146448209498,-47.901537464339725,5.979852363312275
9190.38062720588,7335.45289980691,2995568,214.95119975278422,-47.90254515818859,8.575450342035216
5499.39262530993,3419.4938332335,2991376,214.9603225369716,-47.887367452766945,6.6651443362307
10855.4671976004,3774.49489257773,2990768,214.96093072473298,-47.91207778234953,4.7897741141767405
5728.14214088081,8921.21178230288,2985168,214.95085648581974,-47.90680849672336,7.479495590844012
2642.33744627477,950.211985492154,2970016,214.97665774511145,-47.90650616316289,7.966306752191272
5778.55780869805,2840.93477878515,2964096,214.96273832920912,-47.89322546720236,5.583808385337633
13153.4718248474,1707.66462100374,2962384,214.94608696502797,-47.90995295532387,8.285896284993765
6847.04825359688,265.209449185973,2959056,214.96456553608633,-47.906209784742295,8.530716273828832
6909.17064971498,7102.36701247561,2937088,214.94825318329774,-47.90292103490283,5.3845224368890445
6689.0812946652,1463.97686282446,2935984,214.96587084603743,-47.90713390876844,8.91760736357611
11297.1491271948,4904.91856128174,2935248,214.96958595579008,-47.9134643361455,4.703557640243792
8019.30665920516,65.5763150589992,2931360,214.94979317681648,-47.90705910007102,5.01007834201245
6719.37572664862,825.262621146642,2930400,214.96763376129243,-47.8982636825014,4.921124196190131
2458.49661275912,2235.08569142526,2928640,214.96212780926936,-47.91926515299411,8.469948550039351
3386.26615096272,4738.87058959229,2923904,214.96622060159996,-47.90767030325853,7.271462761624809
7357.83204403763,7603.87248324797,2922976,214.97696792982654,-47.91600120814939,4.760521416111365
6151.45699691701,1534.32714325514,2920624,214.95554611883998,-47.89704953371075,6.2016170918417455
7681.84055626979,2322.64994513715,2918272,214.9504626383564,-47.92423186904784,7.07649012534901
7764.91231433336,6367.71422670939,2917536,214.94910485570375,-47.91458921847271,4.417320424946917
5750.22470189829,9472.30493946207,2914064,214.94984189715035,-47.90522788124935,8.412081842036693
9757.13712563622,8776.53284450844,2912528,214.95722898290586,-47.89334475970765,8.018017677207677
6724.34787386915,708.6601688207,2910224,214.96141151974817,-47.90965750261073,6.526033867883191
10812.7048923042,7884.94163974616,2909184,214.9607669079933,-47.91455199526693,8.835633076295853
7946.80757471446,5472.3575687969,2908048,214.96627183249035,-47.890188429305596,6.088804896375498
13247.2141659414,6290.45367320467,2906832,214.95813001891878,-47.92348013900416,8.920551595182488
7765.55101660285,2870.08668951458,2905920,214.97253534077157,-47.9309880595662,7.339599994018135
4268.17082253971,6408.50365033429,2903280,214.95535343166762,-47.90459985549946,7.173356366269707
2493.50740282991,5889.17195632742,2901744,214.9852016916659,-47.91402054224353,4.829774476478925
5070.41968892982,406.337588812572,2891504,214.96425667347765,-47.919212328171305,8.40963879152322
3930.86478167013,2732.74685917286,2887456,214.94942842443584,-47.901916435527006,6.137448439603076
1224.44767977296,4394.70399224145,2881984,214.9472910750194,-47.90656199286229,4.811167028912397
3830.60228159217,6040.15398483556,2881424,214.96282472415243,-47.914640786307366,4.063037599878795
8519.71173975136,8899.76570149973,2876672,214.95576537214674,-47.921803043986706,6.798778418191913
2954.16336204318,6889.78148240933,2872656,214.9651400049409,-47.9002754267172,6.636998110613382
3585.55032060384,2031.51303008378,2872464,214.96273237624573,-47.90249798822041,7.596768111845793
6232.24723274061,2306.21530590232,2869040,214.95727171087344,-47.909991758637794,8.45129026508901
7395.26762991485,3924.69350132673,2865248,214.94953206281932,-47.89053363003952,4.397032923215147
13135.6029242577,1404.37906845832,2862544,214.94285152775313,-47.91970084766326,7.657482451701812
286.728676810063,4521.51340147143,2858976,214.95353485047931,-47.92425525170925,4.937059720487911
11042.6167674769,6927.35814061022,2854192,214.96656398794323,-47.915919080698814,8.29088526578582
2317.58495199693,4008.14939258217,2854048,214.9601409374413,-47.909455860163554,8.09531756930828
5355.24096260965,1694.80838974075,2846656,214.94554261221288,-47.906566605506775,6.703968774927722
5235.80483888344,626.656889140222,2843808,214.9597318092585,-47.91141236057856,7.551213993116558
4835.25627400767,7671.56742370142,2842544,214.9618531737973,-47.90547944603485,5.571750565918742
5302.07275183059,785.289952985197,2841712,214.94916142563798,-47.9215153942419,6.355839494664073
5759.74784566518,1122.07033906014,2841232,214.95953725105946,-47.894562353959266,8.108184488552357
7655.77091987511,7776.00585620552,2841120,214.95858208718445,-47.909821511783925,6.296325985866069
4793.60806455742,6751.02292529498,2840704,214.94657029702168,-47.89782704168412,5.788991326627209
5173.33428207658,529.169747567147,2839952,214.9615778736035,-47.90557274653622,6.4710622362515
4724.41982396602,2138.40405378689,2834464,214.96360784526368,-47.90443246780846,8.141246262186092
3310.05272065016,4850.42774792632,2834256,214.96883051243177,-47.90330232719768,5.676040236854364
3715.16079692389,5914.33646166361,2832160,214.96853802052036,-47.90452291439983,4.868807965678719
1301.39431157576,8336.86064037111,2829552,214.94422330632042,-47.90257277240132,7.560070101653904
2642.56770479581,3026.802900054,2825776,214.94862174960085,-47.89570847469867,8.12989106354041
5607.65773226485,1544.61330705931,2825552,214.96315035267207,-47.90703478830299,4.503187392617667
6188.29072858003,1682.2541955024,2824496,214.96313785950912,-47.901909962424114,5.199370563779723
5025.15555091637,1295.63586843098,2823408,214.96315047686306,-47.90989735694287,4.7098599488049695
2356.68826249079,4928.46150599047,2819216,214.99652731490656,-47.894598827845506,5.739707057910833
4894.70009732259,2861.60017856391,2808784,214.96370890510693,-47.91576392302059,6.251754894527063
10444.0375205186,7713.1307330585,2804816,214.9693556564018,-47.89099059567089,7.744131684816532
4217.17727720502,1404.16916351145,2804336,214.96754001763492,-47.909401579506444,7.25573792440837
9261.23366400774,4943.98022789683,2802336,214.96451391251307,-47.92330775102118,7.104642837392156
6114.74904696763,8070.05799026885,2801984,214.9548473075536,-47.90771895585089,5.761874733048272
6736.85454248326,8984.09673137035,2799312,214.96558969220493,-47.915810516574744,8.2072377654238
6854.95177243065,8983.00273637219,2799296,214.95027174785463,-47.90059356451011,6.356435836990823
3020.35423860599,309.302684367063,2796896,214.9556318139326,-47.915526239793024,8.895524690075773
5009.14263962975,7931.79013921819,2794656,214.9531463645217,-47.913461834332146,7.170710691478684
4692.59997566826,9414.83086312985,2793872,214.95881874139386,-47.92789540730946,4.631323707822514
3772.8502338573,5581.89658436229,2792736,214.98114658566672,-47.91352306319249,7.38088781037717
2760.05019602875,6377.60620707215,2788048,214.93932734807407,-47.93323879326629,5.625520077158495
8154.93579684264,1590.2990537551,2787104,214.96486260190375,-47.92483902823486,7.431635983430487
4850.13356101793,1227.72723237056,2784736,214.9418728412881,-47.90139585343856,4.348205740812029
3412.50845902662,6833.93257846296,2784592,214.9532806813421,-47.90114199841349,4.874407185879797
8143.48031629566,5202.59601124528,2781264,214.96888950596968,-47.90474542438215,8.278686294528931
6098.09828173614,6692.35744381795,2779632,214.95864280019094,-47.91866976143129,5.135897785117574
4142.10485304915,6511.53053599585,2778848,214.9472225522207,-47.909477113561415,8.1852056262147
6185.55899180836,8320.19251855608,2777344,214.9508469629074,-47.909036025390904,5.3963804422720525
1791.18442901328,1947.25227802233,2775568,214.96479597748936,-47.92058364689193,7.214409550293539
6792.62264138868,8089.59249868583,2770528,214.95069633368283,-47.893966016982326,7.470752867549155
3357.01070668769,8739.83712789316,2769440,214.96016458589582,-47.90022637709424,6.563273765725265
6270.20119818774,8782.66139175629,2769328,214.95845571839902,-47.911209641738296,5.526553383483656
2244.06437962779,7926.9078516119,2768928,214.95148399652393,-47.908731141610055,5.063221881855481
3664.69890975943,6978.86349319828,2767680,214.97943944089326,-47.90691617192052,4.165946772812131
4247.57640015466,3126.85112250342,2766976,214.96433919022317,-47.92941734868424,5.519732006203619
3078.85833170883,7248.54368773402,2766336,214.93774857413342,-47.911471773825205,7.265813952656416
6228.75134320984,6409.78378282323,2765856,214.9598645431477,-47.915819842479976,8.691524092242414
1587.7513949591,9190.27826392412,2763568,214.9513821353523,-47.919016200098945,8.35602241131526
2718.92655476079,3294.10371774127,2761632,214.96652433334796,-47.91181100292886,7.830323882676513
6174.81141023906,6292.20905737475,2760384,214.95007479261568,-47.891023134731505,7.9422367162664935
5785.13536656576,1592.02559183344,2758560,214.95685263558534,-47.902591571387326,7.324924517379976
5239.85699803546,7155.03673825156,2758320,214.9630498727898,-47.91471178989783,5.3014342878300145
4949.78501656732,8293.04847307223,2756240,214.9666575519417,-47.903274172186435,8.535975153529149
4037.49770897337,1177.2233482302,2754944,214.94599703592945,-47.89500644563414,7.35366155952917
2593.62519428661,2199.7888461104,2754736,214.9546549876416,-47.89975366317087,6.8022031549022
4759.960208279,2949.71279862401,2752880,214.9532505468884,-47.908403696300795,4.554947346067405
6465.83792342117,8830.71536942753,2751728,214.95146670767426,-47.91546936777706,6.235277719032127
5020.18343154187,3139.03321076055,2749936,214.97565454240282,-47.902017766863864,6.301791356009631
8405.02075534907,838.315860612437,2749664,214.9620498171096,-47.90506514614578,8.32281804761335
5281.59776557103,7939.43906811718,2748896,214.94539116045664,-47.90004806779972,6.733241100938942
5693.36995115128,719.575591899667,2748816,214.96717861947056,-47.90264828198318,5.902002744852048
4684.97230493732,1577.13578504426,2746944,214.97922156197012,-47.8985044728468,8.884001642553297
7204.90835672573,3205.80627426325,2746752,214.9683246526055,-47.91435235211561,4.553602966631578
5668.27106542209,4168.37343693388,2745632,214.94280630034046,-47.895826059343655,6.112742141559723
4738.24224580977,4332.16820175334,2745568,214.95315765927134,-47.907024003953076,4.210123375857027
8205.63101234079,1316.9081515222,2744176,214.97066911149187,-47.888247391273744,7.699520603834651
8780.81049473253,5551.72305614827,2740944,214.95092330534382,-47.915891878180894,8.590382760995753
2716.23941073082,8455.77658552831,2739648,214.96243819428145,-47.89164036196835,5.400186647752447
5104.95968857584,8073.04659052984,2738784,214.96574634053428,-47.90702089216537,8.291708383995605
5576.20996689543,7971.7491648879,2737872,214.9487306952842,-47.91551418003614,5.461091152309489
7244.31957607975,98.8746395411827,2736512,214.95740474643938,-47.91383885834054,8.553850808219575
10601.9587036428,3172.05548574159,2736128,214.9255873265993,-47.912203473081945,7.769809517983919
4928.05667624889,7783.49321345863,2736048,214.94775612358666,-47.90475834053598,8.024533884207193
4804.80351027691,1799.2641666675,2735808,214.95547431848607,-47.90377164511965,4.090032778002272
3576.07518684091,8300.9458503357,2733408,214.94552216818036,-47.91473700003939,8.814051785370129
8931.4456549494,2077.71990884276,2731264,214.9743241130393,-47.90924354592261,7.633354960351616
2547.98347617592,9000.28106502946,2731232,214.9436985862204,-47.88757729641388,5.523755476930667
7053.45839476908,105.273913884341,2730720,214.95359955513302,-47.89172456829899,8.146973324294235
5206.2676559125,7681.56045869332,2730400,214.95930740577285,-47.90463676330326,5.40760599207465
5924.3151097576,7689.79136321432,2729120,214.97241273289066,-47.908619965218314,8.363769197830639
1526.10060622355,2633.40417415883,2728064,214.9436413784882,-47.907799686732815,4.562901952059685
6991.71301483613,1102.57182904966,2727936,214.96963163752156,-47.9028648202727,7.518429887303979
4532.52619647534,5226.18058597054,2727856,214.9581023306102,-47.91922792565198,6.703492383224551
6949.09152538554,1241.18636588093,2726464,214.9481849134895,-47.911573765374236,4.482672350977204
5659.22848880155,1870.39905875077,2725856,214.96262103474263,-47.92568584073877,5.2094691412941945
4338.83002880082,7933.89944788684,2725408,214.95999059695572,-47.90500776877395,4.062020181386574
9585.65293869012,7132.38806394688,2724688,214.9519978312284,-47.902528040602974,6.34383982732253
7485.67352548075,7801.17509661033,2723824,214.9586980208499,-47.91383186462299,5.506326303800002
2173.3583589916,643.056890622669,2714464,214.95414686403137,-47.8932601323671,6.9917874214887945
6682.53835814357,1957.94959470241,2713200,214.95913517345252,-47.921257656630026,5.4861890385430865
3139.61316883675,2699.00126677186,2712688,214.96462130674522,-47.9236437488021,5.499595557534923
4609.32184163893,971.231278570912,2712320,214.97386016816145,-47.9067554818144,7.715965993658017
7551.89268261238,309.215410182807,2710336,214.94562184501174,-47.898529016973875,4.240714179891767
9605.44002763857,5570.76787216169,2710320,214.97933033374656,-47.89216072308542,8.514474975959935
4574.97204896435,352.961990091081,2709920,214.93847912200476,-47.91358884262869,8.261319371955906
3283.17065914171,7535.22898128519,2709360,214.95648214904963,-47.89821319166568,7.339023416132033
5018.32685215637,2900.29429746004,2707808,214.96388317206484,-47.909385084695,6.966107850536922
3861.42556962889,1511.65281048119,2706720,214.96080991867734,-47.910726272999405,8.461512490698262
6263.03206903032,7799.66617904542,2704896,214.9517730048018,-47.90016340062513,4.926650897643572
4341.63520301403,1073.11991307284,2701696,214.95591877749644,-47.902476771215866,4.394845810954143
5420.67204613099,8651.00965825688,2701600,214.9530699906534,-47.92476392156984,5.1975508495476905
10349.6405938699,7856.40284224321,2698688,214.95210635243055,-47.89423459650274,7.9728913935009516
6666.38722098772,7842.05287763174,2698288,214.9664960209702,-47.895199086458526,4.173351333632416
6402.50772605821,729.131959162861,2697584,214.96157015485966,-47.91525562701509,6.914034175417449
2717.07321076811,3201.53128587751,2696960,214.95107090404738,-47.90504196466563,8.97718758095655
6633.65722361288,8953.88692947003,2694832,214.96699599875433,-47.904059698137175,8.278480469187697
5876.31995315323,9112.87636531745,2694336,214.96107299520875,-47.90639326234176,6.607228445217947
10289.5221390764,551.518746798676,2693264,214.96612862118837,-47.91450305153845,4.318204546433211
4855.19597697812,8687.2738340809,2691712,214.96429628841923,-47.915716233679376,8.156867571928549
9242.0115756173,2404.87383009562,2691280,214.94971004989077,-47.909255540709914,6.9948925408860525
5024.94625112506,3579.51159371891,2690480,214.95239818959803,-47.8972727098074,4.574664985297834
7453.11734925435,8384.49323636754,2688896,214.96547293605124,-47.903563998454054,4.469286424116781
7439.74303355362,2487.69063022425,2688640,214.96410370265434,-47.91270614332086,8.548134097182963
2209.54716583337,5492.63373366719,2687696,214.95779098406035,-47.901283012893515,7.346001314690392
6949.29270473623,6932.56106449674,2687440,214.95917327383307,-47.9374854262063,8.146433996583777
5580.43181823801,1825.77561235622,2687232,214.9707766489579,-47.89751234299628,8.394894501411336
4950.45224200347,612.584967874315,2687120,214.95208428611164,-47.92639713778778,6.858861760241611
5804.48739051505,8253.9047413272,2686464,214.9634709738117,-47.91262440941403,6.587231758775206
5734.16195370365,8963.18907820973,2686464,214.95597807347565,-47.92019669894626,6.152137051604951
